timestamp,dryness_score,texture_score,status
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.00,0.01,Normal
2024-12-03 19:44:06,0.00,0.01,Normal
2024-12-03 19:44:06,0.00,0.00,Normal
2024-12-03 19:44:06,0.01,0.21,Normal
2024-12-03 19:44:06,0.02,0.45,Normal
2024-12-03 19:44:06,0.01,0.21,Normal
2024-12-03 19:44:06,0.02,0.47,Normal
2024-12-03 19:44:06,0.02,0.51,Normal
2024-12-03 19:44:06,0.02,0.53,Normal
2024-12-03 19:44:06,0.02,0.46,Normal
2024-12-03 19:44:06,0.02,0.73,Normal
2024-12-03 19:44:06,0.03,0.82,Normal
2024-12-03 19:44:06,0.03,0.81,Normal
2024-12-03 19:44:06,0.04,1.08,Normal
2024-12-03 19:44:06,0.04,1.22,Normal
2024-12-03 19:44:06,0.05,1.46,Normal
2024-12-03 19:44:06,0.05,1.40,Normal
2024-12-03 19:44:06,0.03,0.98,Normal
2024-12-03 19:44:06,0.04,1.10,Normal
2024-12-03 19:44:06,0.04,1.10,Normal
2024-12-03 19:44:07,0.03,1.03,Normal
2024-12-03 19:44:07,0.03,1.03,Normal
2024-12-03 19:44:07,0.04,1.20,Normal
2024-12-03 19:44:07,0.04,1.20,Normal
2024-12-03 19:44:07,0.04,1.19,Normal
2024-12-03 19:44:07,0.04,1.19,Normal
2024-12-03 19:44:07,0.04,1.30,Normal
2024-12-03 19:44:07,0.04,1.26,Normal
2024-12-03 19:44:07,0.04,1.26,Normal
2024-12-03 19:44:07,0.04,1.30,Normal
2024-12-03 19:44:07,0.04,1.30,Normal
2024-12-03 19:44:07,0.04,1.10,Normal
2024-12-03 19:44:07,0.04,1.10,Normal
2024-12-03 19:44:07,0.04,1.26,Normal
2024-12-03 19:44:07,0.04,1.26,Normal
2024-12-03 19:44:07,0.04,1.23,Normal
2024-12-03 19:44:07,0.04,1.23,Normal
2024-12-03 19:44:07,0.04,1.31,Normal
2024-12-03 19:44:07,0.04,1.24,Normal
2024-12-03 19:44:07,0.04,1.24,Normal
2024-12-03 19:44:07,0.04,1.32,Normal
2024-12-03 19:44:07,0.04,1.32,Normal
2024-12-03 19:44:07,0.04,1.32,Normal
2024-12-03 19:44:07,0.04,1.32,Normal
2024-12-03 19:44:07,0.04,1.32,Normal
2024-12-03 19:44:07,0.04,1.32,Normal
2024-12-03 19:44:07,0.04,1.30,Normal
2024-12-03 19:44:07,0.04,1.29,Normal
2024-12-03 19:44:07,0.04,1.29,Normal
2024-12-03 19:44:07,0.04,1.29,Normal
2024-12-03 19:44:08,0.04,1.29,Normal
2024-12-03 19:44:08,0.04,1.33,Normal
2024-12-03 19:44:08,0.04,1.33,Normal
2024-12-03 19:44:08,0.04,1.31,Normal
2024-12-03 19:44:08,0.04,1.23,Normal
2024-12-03 19:44:08,0.04,1.23,Normal
2024-12-03 19:44:08,0.04,1.24,Normal
2024-12-03 19:44:08,0.04,1.24,Normal
2024-12-03 19:44:08,0.04,1.28,Normal
2024-12-03 19:44:08,0.04,1.28,Normal
2024-12-03 19:44:08,0.04,1.25,Normal
2024-12-03 19:44:08,0.04,1.25,Normal
2024-12-03 19:44:08,0.04,1.31,Normal
2024-12-03 19:44:08,0.04,1.25,Normal
2024-12-03 19:44:08,0.04,1.25,Normal
2024-12-03 19:44:08,0.04,1.28,Normal
2024-12-03 19:44:08,0.04,1.28,Normal
2024-12-03 19:44:08,0.04,1.26,Normal
2024-12-03 19:44:08,0.04,1.26,Normal
2024-12-03 19:44:08,0.04,1.30,Normal
2024-12-03 19:44:08,0.04,1.30,Normal
2024-12-03 19:44:08,0.04,1.35,Normal
2024-12-03 19:44:08,0.04,1.35,Normal
2024-12-03 19:44:08,0.04,1.24,Normal
2024-12-03 19:44:08,0.05,1.43,Normal
2024-12-03 19:44:08,0.05,1.43,Normal
2024-12-03 19:44:08,0.06,1.75,Normal
2024-12-03 19:44:08,0.06,1.75,Normal
2024-12-03 19:44:08,0.05,1.58,Normal
2024-12-03 19:44:08,0.05,1.58,Normal
2024-12-03 19:44:09,0.06,1.66,Normal
2024-12-03 19:44:09,0.06,1.66,Normal
2024-12-03 19:44:09,0.06,1.66,Normal
2024-12-03 19:44:09,0.06,1.71,Normal
2024-12-03 19:44:09,0.06,1.71,Normal
2024-12-03 19:44:09,0.06,1.71,Normal
2024-12-03 19:44:09,0.06,1.71,Normal
2024-12-03 19:44:09,0.06,1.68,Normal
2024-12-03 19:44:09,0.06,1.68,Normal
2024-12-03 19:44:09,0.05,1.58,Normal
2024-12-03 19:44:09,0.06,1.75,Normal
2024-12-03 19:44:09,0.06,1.75,Normal
2024-12-03 19:44:09,0.06,1.70,Normal
2024-12-03 19:44:09,0.06,1.70,Normal
2024-12-03 19:44:09,0.05,1.60,Normal
2024-12-03 19:44:09,0.05,1.60,Normal
2024-12-03 19:44:09,0.06,1.90,Normal
2024-12-03 19:44:09,0.06,1.90,Normal
2024-12-03 19:44:09,0.07,2.03,Normal
2024-12-03 19:44:09,0.07,2.04,Normal
2024-12-03 19:44:09,0.07,2.04,Normal
2024-12-03 19:44:09,0.07,2.00,Normal
2024-12-03 19:44:09,0.07,2.00,Normal
2024-12-03 19:44:09,0.07,1.99,Normal
2024-12-03 19:44:09,0.07,1.99,Normal
2024-12-03 19:44:09,0.07,2.07,Normal
2024-12-03 19:44:09,0.07,2.07,Normal
2024-12-03 19:44:09,0.07,1.97,Normal
2024-12-03 19:44:09,0.07,1.97,Normal
2024-12-03 19:44:09,0.06,1.89,Normal
2024-12-03 19:44:10,0.07,2.05,Normal
2024-12-03 19:44:10,0.07,2.05,Normal
2024-12-03 19:44:10,0.07,1.96,Normal
2024-12-03 19:44:10,0.07,1.96,Normal
2024-12-03 19:44:10,0.06,1.89,Normal
2024-12-03 19:44:10,0.06,1.89,Normal
2024-12-03 19:44:10,0.07,2.15,Normal
2024-12-03 19:44:10,0.07,2.15,Normal
2024-12-03 19:44:10,0.08,2.33,Normal
2024-12-03 19:44:10,0.06,1.79,Normal
2024-12-03 19:44:10,0.06,1.79,Normal
2024-12-03 19:44:10,0.06,1.83,Normal
2024-12-03 19:44:10,0.06,1.83,Normal
2024-12-03 19:44:10,0.06,1.83,Normal
2024-12-03 19:44:10,0.06,1.92,Normal
2024-12-03 19:44:10,0.06,1.92,Normal
2024-12-03 19:44:10,0.06,1.92,Normal
2024-12-03 19:44:10,0.07,1.95,Normal
2024-12-03 19:44:10,0.07,1.95,Normal
2024-12-03 19:44:10,0.07,1.95,Normal
2024-12-03 19:44:10,0.07,1.96,Normal
2024-12-03 19:44:10,0.07,1.96,Normal
2024-12-03 19:44:10,0.07,1.96,Normal
2024-12-03 19:44:10,0.07,2.02,Normal
2024-12-03 19:44:10,0.07,2.02,Normal
2024-12-03 19:44:10,0.07,2.02,Normal
2024-12-03 19:44:10,0.06,1.94,Normal
2024-12-03 19:44:10,0.06,1.94,Normal
2024-12-03 19:44:11,0.06,1.94,Normal
2024-12-03 19:44:11,0.07,2.19,Normal
2024-12-03 19:44:11,0.07,2.19,Normal
2024-12-03 19:44:11,0.07,2.19,Normal
2024-12-03 19:44:11,0.08,2.25,Normal
2024-12-03 19:44:11,0.08,2.25,Normal
2024-12-03 19:44:11,0.08,2.25,Normal
2024-12-03 19:44:11,0.07,2.15,Normal
2024-12-03 19:44:11,0.07,2.15,Normal
2024-12-03 19:44:11,0.07,2.15,Normal
2024-12-03 19:44:11,0.08,2.29,Normal
2024-12-03 19:44:11,0.08,2.29,Normal
2024-12-03 19:44:11,0.08,2.29,Normal
2024-12-03 19:44:11,0.07,2.14,Normal
2024-12-03 19:44:11,0.07,2.14,Normal
2024-12-03 19:44:11,0.07,2.14,Normal
2024-12-03 19:44:11,0.08,2.25,Normal
2024-12-03 19:44:11,0.08,2.25,Normal
2024-12-03 19:44:11,0.08,2.25,Normal
2024-12-03 19:44:11,0.07,2.14,Normal
2024-12-03 19:44:11,0.07,2.14,Normal
2024-12-03 19:44:11,0.07,2.14,Normal
2024-12-03 19:44:11,0.08,2.33,Normal
2024-12-03 19:44:11,0.08,2.33,Normal
2024-12-03 19:44:11,0.08,2.33,Normal
2024-12-03 19:44:11,0.08,2.37,Normal
2024-12-03 19:44:11,0.08,2.37,Normal
2024-12-03 19:44:11,0.08,2.37,Normal
2024-12-03 19:44:11,0.08,2.44,Normal
2024-12-03 19:44:11,0.08,2.44,Normal
2024-12-03 19:44:11,0.08,2.44,Normal
2024-12-03 19:44:12,0.09,2.60,Normal
2024-12-03 19:44:12,0.09,2.60,Normal
2024-12-03 19:44:12,0.09,2.60,Normal
2024-12-03 19:44:12,0.09,2.72,Normal
2024-12-03 19:44:12,0.09,2.72,Normal
2024-12-03 19:44:12,0.09,2.72,Normal
2024-12-03 19:44:12,0.10,2.89,Normal
2024-12-03 19:44:12,0.10,2.89,Normal
2024-12-03 19:44:12,0.10,2.89,Normal
2024-12-03 19:44:12,0.10,2.94,Normal
2024-12-03 19:44:12,0.10,2.94,Normal
2024-12-03 19:44:12,0.10,2.94,Normal
2024-12-03 19:44:12,0.10,3.13,Normal
2024-12-03 19:44:12,0.10,3.13,Normal
2024-12-03 19:44:12,0.10,3.13,Normal
2024-12-03 19:44:12,0.10,3.08,Normal
2024-12-03 19:44:12,0.10,3.08,Normal
2024-12-03 19:44:12,0.10,3.08,Normal
2024-12-03 19:44:12,0.11,3.34,Normal
2024-12-03 19:44:12,0.11,3.34,Normal
2024-12-03 19:44:12,0.11,3.34,Normal
2024-12-03 19:44:12,0.10,3.14,Normal
2024-12-03 19:44:12,0.10,3.14,Normal
2024-12-03 19:44:12,0.10,3.14,Normal
2024-12-03 19:44:12,0.11,3.16,Normal
2024-12-03 19:44:12,0.11,3.16,Normal
2024-12-03 19:44:12,0.11,3.16,Normal
2024-12-03 19:44:12,0.10,3.03,Normal
2024-12-03 19:44:12,0.10,3.03,Normal
2024-12-03 19:44:13,0.10,3.03,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.11,Normal
2024-12-03 19:44:13,0.10,3.11,Normal
2024-12-03 19:44:13,0.10,3.11,Normal
2024-12-03 19:44:13,0.10,3.13,Normal
2024-12-03 19:44:13,0.10,3.13,Normal
2024-12-03 19:44:13,0.10,3.13,Normal
2024-12-03 19:44:13,0.11,3.19,Normal
2024-12-03 19:44:13,0.11,3.19,Normal
2024-12-03 19:44:13,0.11,3.19,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.11,Normal
2024-12-03 19:44:13,0.10,3.11,Normal
2024-12-03 19:44:13,0.10,3.11,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.06,Normal
2024-12-03 19:44:13,0.10,3.07,Normal
2024-12-03 19:44:13,0.10,3.07,Normal
2024-12-03 19:44:13,0.10,3.07,Normal
2024-12-03 19:44:13,0.10,3.09,Normal
2024-12-03 19:44:13,0.10,3.09,Normal
2024-12-03 19:44:13,0.10,3.09,Normal
2024-12-03 19:44:13,0.11,3.23,Normal
2024-12-03 19:44:13,0.11,3.23,Normal
2024-12-03 19:44:13,0.11,3.23,Normal
2024-12-03 19:44:14,0.13,3.88,Normal
2024-12-03 19:44:14,0.13,3.88,Normal
2024-12-03 19:44:14,0.13,3.88,Normal
2024-12-03 19:44:14,0.13,3.80,Normal
2024-12-03 19:44:14,0.13,3.80,Normal
2024-12-03 19:44:14,0.13,3.80,Normal
2024-12-03 19:44:14,0.12,3.74,Normal
2024-12-03 19:44:14,0.12,3.74,Normal
2024-12-03 19:44:14,0.12,3.74,Normal
2024-12-03 19:44:14,0.13,3.81,Normal
2024-12-03 19:44:14,0.13,3.81,Normal
2024-12-03 19:44:14,0.13,3.81,Normal
2024-12-03 19:44:14,0.13,3.91,Normal
2024-12-03 19:44:14,0.13,3.91,Normal
2024-12-03 19:44:14,0.13,3.91,Normal
2024-12-03 19:44:14,0.13,3.89,Normal
2024-12-03 19:44:14,0.13,3.89,Normal
2024-12-03 19:44:14,0.13,3.89,Normal
2024-12-03 19:44:14,0.13,3.93,Normal
2024-12-03 19:44:14,0.13,3.93,Normal
2024-12-03 19:44:14,0.13,3.93,Normal
2024-12-03 19:44:14,0.13,3.94,Normal
2024-12-03 19:44:14,0.13,3.94,Normal
2024-12-03 19:44:14,0.13,3.94,Normal
2024-12-03 19:44:14,0.13,3.90,Normal
2024-12-03 19:44:14,0.13,3.90,Normal
2024-12-03 19:44:14,0.13,3.90,Normal
2024-12-03 19:44:14,0.13,3.76,Normal
2024-12-03 19:44:14,0.13,3.76,Normal
2024-12-03 19:44:15,0.13,3.76,Normal
2024-12-03 19:44:15,0.13,3.90,Normal
2024-12-03 19:44:15,0.13,3.90,Normal
2024-12-03 19:44:15,0.13,3.90,Normal
2024-12-03 19:44:15,0.13,3.76,Normal
2024-12-03 19:44:15,0.13,3.76,Normal
2024-12-03 19:44:15,0.13,3.76,Normal
2024-12-03 19:44:15,0.13,3.98,Normal
2024-12-03 19:44:15,0.13,3.98,Normal
2024-12-03 19:44:15,0.13,3.98,Normal
2024-12-03 19:44:15,0.14,4.18,Normal
2024-12-03 19:44:15,0.14,4.18,Normal
2024-12-03 19:44:15,0.14,4.18,Normal
2024-12-03 19:44:15,0.12,3.71,Normal
2024-12-03 19:44:15,0.12,3.71,Normal
2024-12-03 19:44:15,0.12,3.71,Normal
2024-12-03 19:44:15,0.13,3.90,Normal
2024-12-03 19:44:15,0.13,3.90,Normal
2024-12-03 19:44:15,0.13,3.90,Normal
2024-12-03 19:44:15,0.13,4.00,Normal
2024-12-03 19:44:15,0.13,4.00,Normal
2024-12-03 19:44:15,0.13,4.00,Normal
2024-12-03 19:44:15,0.13,3.99,Normal
2024-12-03 19:44:15,0.13,3.99,Normal
2024-12-03 19:44:15,0.13,3.99,Normal
2024-12-03 19:44:15,0.14,4.16,Normal
2024-12-03 19:44:15,0.14,4.16,Normal
2024-12-03 19:44:15,0.14,4.16,Normal
2024-12-03 19:44:15,0.12,3.72,Normal
2024-12-03 19:44:15,0.12,3.72,Normal
2024-12-03 19:44:15,0.12,3.72,Normal
2024-12-03 19:44:16,0.13,3.80,Normal
2024-12-03 19:44:16,0.13,3.80,Normal
2024-12-03 19:44:16,0.13,3.80,Normal
2024-12-03 19:44:16,0.13,3.83,Normal
2024-12-03 19:44:16,0.13,3.83,Normal
2024-12-03 19:44:16,0.13,3.83,Normal
2024-12-03 19:44:16,0.13,3.90,Normal
2024-12-03 19:44:16,0.13,3.90,Normal
2024-12-03 19:44:16,0.13,3.90,Normal
2024-12-03 19:44:16,0.13,3.86,Normal
2024-12-03 19:44:16,0.13,3.86,Normal
2024-12-03 19:44:16,0.13,3.86,Normal
2024-12-03 19:44:16,0.13,3.92,Normal
2024-12-03 19:44:16,0.13,3.92,Normal
2024-12-03 19:44:16,0.13,3.92,Normal
2024-12-03 19:44:16,0.13,3.79,Normal
2024-12-03 19:44:16,0.13,3.79,Normal
2024-12-03 19:44:16,0.13,3.79,Normal
2024-12-03 19:44:16,0.12,3.71,Normal
2024-12-03 19:44:16,0.12,3.71,Normal
2024-12-03 19:44:16,0.12,3.71,Normal
2024-12-03 19:44:16,0.13,3.84,Normal
2024-12-03 19:44:16,0.13,3.84,Normal
2024-12-03 19:44:16,0.13,3.84,Normal
2024-12-03 19:44:16,0.13,3.91,Normal
2024-12-03 19:44:16,0.13,3.91,Normal
2024-12-03 19:44:16,0.13,3.91,Normal
2024-12-03 19:44:16,0.12,3.74,Normal
2024-12-03 19:44:16,0.12,3.74,Normal
2024-12-03 19:44:17,0.12,3.74,Normal
2024-12-03 19:44:17,0.13,3.92,Normal
2024-12-03 19:44:17,0.13,3.92,Normal
2024-12-03 19:44:17,0.13,3.92,Normal
2024-12-03 19:44:17,0.13,3.93,Normal
2024-12-03 19:44:17,0.13,3.93,Normal
2024-12-03 19:44:17,0.13,3.93,Normal
2024-12-03 19:44:17,0.13,3.95,Normal
2024-12-03 19:44:17,0.13,3.95,Normal
2024-12-03 19:44:17,0.13,3.95,Normal
2024-12-03 19:44:17,0.13,3.90,Normal
2024-12-03 19:44:17,0.13,3.90,Normal
2024-12-03 19:44:17,0.13,3.90,Normal
2024-12-03 19:44:17,0.12,3.65,Normal
2024-12-03 19:44:17,0.12,3.65,Normal
2024-12-03 19:44:17,0.12,3.65,Normal
2024-12-03 19:44:17,0.12,3.74,Normal
2024-12-03 19:44:17,0.12,3.74,Normal
2024-12-03 19:44:17,0.12,3.74,Normal
2024-12-03 19:44:17,0.13,3.99,Normal
2024-12-03 19:44:17,0.13,3.99,Normal
2024-12-03 19:44:17,0.13,3.99,Normal
2024-12-03 19:44:17,0.13,3.79,Normal
2024-12-03 19:44:17,0.13,3.79,Normal
2024-12-03 19:44:17,0.13,3.79,Normal
2024-12-03 19:44:17,0.13,3.92,Normal
2024-12-03 19:44:17,0.13,3.92,Normal
2024-12-03 19:44:17,0.13,3.92,Normal
2024-12-03 19:44:17,0.13,3.85,Normal
2024-12-03 19:44:17,0.13,3.85,Normal
2024-12-03 19:44:17,0.13,3.85,Normal
2024-12-03 19:44:18,0.12,3.75,Normal
2024-12-03 19:44:18,0.12,3.75,Normal
2024-12-03 19:44:18,0.12,3.75,Normal
2024-12-03 19:44:18,0.13,3.82,Normal
2024-12-03 19:44:18,0.13,3.82,Normal
2024-12-03 19:44:18,0.13,3.82,Normal
2024-12-03 19:44:18,0.13,3.90,Normal
2024-12-03 19:44:18,0.13,3.90,Normal
2024-12-03 19:44:18,0.13,3.90,Normal
2024-12-03 19:44:18,0.13,3.85,Normal
2024-12-03 19:44:18,0.13,3.85,Normal
2024-12-03 19:44:18,0.13,3.85,Normal
2024-12-03 19:44:18,0.13,3.99,Normal
2024-12-03 19:44:18,0.13,3.99,Normal
2024-12-03 19:44:18,0.13,3.99,Normal
2024-12-03 19:44:18,0.13,3.89,Normal
2024-12-03 19:44:18,0.13,3.89,Normal
2024-12-03 19:44:18,0.13,3.89,Normal
2024-12-03 19:44:18,0.13,3.92,Normal
2024-12-03 19:44:18,0.13,3.92,Normal
2024-12-03 19:44:18,0.13,3.92,Normal
2024-12-03 19:44:18,0.13,3.78,Normal
2024-12-03 19:44:18,0.13,3.78,Normal
2024-12-03 19:44:18,0.13,3.78,Normal
2024-12-03 19:44:18,0.13,3.76,Normal
2024-12-03 19:44:18,0.13,3.76,Normal
2024-12-03 19:44:18,0.13,3.76,Normal
2024-12-03 19:44:18,0.12,3.70,Normal
2024-12-03 19:44:18,0.12,3.70,Normal
2024-12-03 19:44:18,0.12,3.70,Normal
2024-12-03 19:44:19,0.13,3.80,Normal
2024-12-03 19:44:19,0.13,3.80,Normal
2024-12-03 19:44:19,0.13,3.80,Normal
2024-12-03 19:44:19,0.13,3.81,Normal
2024-12-03 19:44:19,0.13,3.81,Normal
2024-12-03 19:44:19,0.13,3.81,Normal
2024-12-03 19:44:19,0.13,3.81,Normal
2024-12-03 19:44:19,0.13,3.81,Normal
2024-12-03 19:44:19,0.13,3.81,Normal
2024-12-03 19:44:19,0.12,3.74,Normal
2024-12-03 19:44:19,0.12,3.74,Normal
2024-12-03 19:44:19,0.12,3.74,Normal
2024-12-03 19:44:19,0.13,3.90,Normal
2024-12-03 19:44:19,0.13,3.90,Normal
2024-12-03 19:44:19,0.13,3.90,Normal
2024-12-03 19:44:19,0.13,3.76,Normal
2024-12-03 19:44:19,0.13,3.76,Normal
2024-12-03 19:44:19,0.13,3.76,Normal
2024-12-03 19:44:19,0.13,3.77,Normal
2024-12-03 19:44:19,0.13,3.77,Normal
2024-12-03 19:44:19,0.13,3.77,Normal
2024-12-03 19:44:19,0.13,3.92,Normal
2024-12-03 19:44:19,0.13,3.92,Normal
2024-12-03 19:44:19,0.13,3.92,Normal
2024-12-03 19:44:19,0.13,3.75,Normal
2024-12-03 19:44:19,0.13,3.75,Normal
2024-12-03 19:44:19,0.13,3.75,Normal
2024-12-03 19:44:19,0.13,3.86,Normal
2024-12-03 19:44:19,0.13,3.86,Normal
2024-12-03 19:44:19,0.13,3.86,Normal
2024-12-03 19:44:20,0.13,3.85,Normal
2024-12-03 19:44:20,0.13,3.85,Normal
2024-12-03 19:44:20,0.13,3.85,Normal
2024-12-03 19:44:20,0.13,3.89,Normal
2024-12-03 19:44:20,0.13,3.89,Normal
2024-12-03 19:44:20,0.13,3.89,Normal
2024-12-03 19:44:20,0.13,3.77,Normal
2024-12-03 19:44:20,0.13,3.77,Normal
2024-12-03 19:44:20,0.13,3.77,Normal
2024-12-03 19:44:20,0.13,3.83,Normal
2024-12-03 19:44:20,0.13,3.83,Normal
2024-12-03 19:44:20,0.13,3.83,Normal
2024-12-03 19:44:20,0.12,3.65,Normal
2024-12-03 19:44:20,0.12,3.65,Normal
2024-12-03 19:44:20,0.12,3.65,Normal
2024-12-03 19:44:20,0.13,3.91,Normal
2024-12-03 19:44:20,0.13,3.91,Normal
2024-12-03 19:44:20,0.13,3.91,Normal
2024-12-03 19:44:20,0.12,3.60,Normal
2024-12-03 19:44:20,0.12,3.60,Normal
2024-12-03 19:44:20,0.12,3.60,Normal
2024-12-03 19:44:20,0.12,3.72,Normal
2024-12-03 19:44:20,0.12,3.72,Normal
2024-12-03 19:44:20,0.12,3.72,Normal
2024-12-03 19:44:20,0.13,3.81,Normal
2024-12-03 19:44:20,0.13,3.81,Normal
2024-12-03 19:44:20,0.13,3.81,Normal
2024-12-03 19:44:20,0.13,4.02,Normal
2024-12-03 19:44:20,0.13,4.02,Normal
2024-12-03 19:44:21,0.13,4.02,Normal
2024-12-03 19:44:21,0.13,3.85,Normal
2024-12-03 19:44:21,0.13,3.85,Normal
2024-12-03 19:44:21,0.13,3.85,Normal
2024-12-03 19:44:21,0.13,3.79,Normal
2024-12-03 19:44:21,0.13,3.79,Normal
2024-12-03 19:44:21,0.13,3.79,Normal
2024-12-03 19:44:21,0.12,3.47,Normal
2024-12-03 19:44:21,0.12,3.47,Normal
2024-12-03 19:44:21,0.12,3.47,Normal
2024-12-03 19:44:21,0.11,3.44,Normal
2024-12-03 19:44:21,0.11,3.44,Normal
2024-12-03 19:44:21,0.11,3.44,Normal
2024-12-03 19:44:21,0.11,3.18,Normal
2024-12-03 19:44:21,0.11,3.18,Normal
2024-12-03 19:44:21,0.11,3.18,Normal
2024-12-03 19:44:21,0.10,2.88,Normal
2024-12-03 19:44:21,0.10,2.88,Normal
2024-12-03 19:44:21,0.10,2.88,Normal
2024-12-03 19:44:21,0.10,2.92,Normal
2024-12-03 19:44:21,0.10,2.92,Normal
2024-12-03 19:44:21,0.10,2.92,Normal
2024-12-03 19:44:21,0.10,3.07,Normal
2024-12-03 19:44:21,0.10,3.07,Normal
2024-12-03 19:44:21,0.10,3.07,Normal
2024-12-03 19:44:21,0.10,2.91,Normal
2024-12-03 19:44:21,0.10,2.91,Normal
2024-12-03 19:44:21,0.10,2.91,Normal
2024-12-03 19:44:21,0.10,2.90,Normal
2024-12-03 19:44:21,0.10,2.90,Normal
2024-12-03 19:44:21,0.10,2.90,Normal
2024-12-03 19:44:22,0.09,2.83,Normal
2024-12-03 19:44:22,0.09,2.83,Normal
2024-12-03 19:44:22,0.09,2.83,Normal
2024-12-03 19:44:22,0.09,2.68,Normal
2024-12-03 19:44:22,0.09,2.68,Normal
2024-12-03 19:44:22,0.09,2.68,Normal
2024-12-03 19:44:22,0.08,2.52,Normal
2024-12-03 19:44:22,0.08,2.52,Normal
2024-12-03 19:44:22,0.08,2.52,Normal
2024-12-03 19:44:22,0.09,2.66,Normal
2024-12-03 19:44:22,0.09,2.66,Normal
2024-12-03 19:44:22,0.09,2.66,Normal
2024-12-03 19:44:22,0.08,2.46,Normal
2024-12-03 19:44:22,0.08,2.46,Normal
2024-12-03 19:44:22,0.08,2.46,Normal
2024-12-03 19:44:22,0.08,2.48,Normal
2024-12-03 19:44:22,0.08,2.48,Normal
2024-12-03 19:44:22,0.08,2.48,Normal
2024-12-03 19:44:22,0.08,2.40,Normal
2024-12-03 19:44:22,0.08,2.40,Normal
2024-12-03 19:44:22,0.08,2.40,Normal
2024-12-03 19:44:22,0.09,2.56,Normal
2024-12-03 19:44:22,0.09,2.56,Normal
2024-12-03 19:44:22,0.09,2.56,Normal
2024-12-03 19:44:22,0.08,2.50,Normal
2024-12-03 19:44:22,0.08,2.50,Normal
2024-12-03 19:44:22,0.08,2.50,Normal
2024-12-03 19:44:22,0.08,2.50,Normal
2024-12-03 19:44:22,0.08,2.50,Normal
2024-12-03 19:44:22,0.08,2.50,Normal
2024-12-03 19:44:23,0.08,2.42,Normal
2024-12-03 19:44:23,0.08,2.42,Normal
2024-12-03 19:44:23,0.08,2.42,Normal
2024-12-03 19:44:23,0.09,2.57,Normal
2024-12-03 19:44:23,0.09,2.57,Normal
2024-12-03 19:44:23,0.09,2.57,Normal
2024-12-03 19:44:23,0.09,2.62,Normal
2024-12-03 19:44:23,0.09,2.62,Normal
2024-12-03 19:44:23,0.09,2.62,Normal
2024-12-03 19:44:23,0.08,2.43,Normal
2024-12-03 19:44:23,0.08,2.43,Normal
2024-12-03 19:44:23,0.08,2.43,Normal
2024-12-03 19:44:23,0.08,2.52,Normal
2024-12-03 19:44:23,0.08,2.52,Normal
2024-12-03 19:44:23,0.08,2.52,Normal
2024-12-03 19:44:23,0.09,2.75,Normal
2024-12-03 19:44:23,0.09,2.75,Normal
2024-12-03 19:44:23,0.09,2.75,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.66,Normal
2024-12-03 19:44:23,0.09,2.63,Normal
2024-12-03 19:44:23,0.09,2.63,Normal
2024-12-03 19:44:23,0.09,2.63,Normal
2024-12-03 19:44:24,0.09,2.66,Normal
2024-12-03 19:44:24,0.09,2.66,Normal
2024-12-03 19:44:24,0.09,2.66,Normal
2024-12-03 19:44:24,0.09,2.67,Normal
2024-12-03 19:44:24,0.09,2.67,Normal
2024-12-03 19:44:24,0.09,2.67,Normal
2024-12-03 19:44:24,0.09,2.71,Normal
2024-12-03 19:44:24,0.09,2.71,Normal
2024-12-03 19:44:24,0.09,2.71,Normal
2024-12-03 19:44:24,0.09,2.74,Normal
2024-12-03 19:44:24,0.09,2.74,Normal
2024-12-03 19:44:24,0.09,2.74,Normal
2024-12-03 19:44:24,0.09,2.73,Normal
2024-12-03 19:44:24,0.09,2.73,Normal
2024-12-03 19:44:24,0.09,2.73,Normal
2024-12-03 19:44:24,0.09,2.80,Normal
2024-12-03 19:44:24,0.09,2.80,Normal
2024-12-03 19:44:24,0.09,2.80,Normal
2024-12-03 19:44:24,0.10,2.94,Normal
2024-12-03 19:44:24,0.10,2.94,Normal
2024-12-03 19:44:24,0.10,2.94,Normal
2024-12-03 19:44:24,0.10,2.87,Normal
